Measurement,Mean,Min,Max
Points Per PCL,27575.0,27575.0,27575.0
Distances Mean Values,22.965824127197266,22.965824127197266,22.965824127197266
Distances Min Values,5.37744665145874,5.37744665145874,5.37744665145874
Distances Max Values,100.92045593261719,100.92045593261719,100.92045593261719
Intensities Mean Values,0.8119056224822998,0.8119056224822998,0.8119056224822998
Intensities Min Values,0.526010274887085,0.526010274887085,0.526010274887085
Intensities Max Values,0.9999869465827942,0.9999869465827942,0.9999869465827942
